,file_directory,captions
1326,Chinese Crested/10.jpg,a white and black standing Chinese Crested dog looking to the front .
1327,Chinese Crested/10.jpg,a white and black standing Chinese Crested dog looking to the front in the blank background .
1328,Chinese Crested/11.jpg,a dog looking to the front .
1329,Chinese Crested/11.jpg,a Chinese Crested dog looking to the front .
1330,Chinese Crested/11.jpg,a white Chinese Crested dog looking to the front .
1331,Chinese Crested/11.jpg,a white Chinese Crested dog looking to the front in the black background .
1332,Chinese Crested/12.jpg,a dog looking to the front .
1333,Chinese Crested/12.jpg,a Chinese Crested dog looking to the front .
1334,Chinese Crested/12.jpg,a white Chinese Crested dog looking to the front .
1335,Chinese Crested/12.jpg,a white Chinese Crested dog looking to the front in the blank background .
1336,Chinese Crested/13.jpg,a standing dog looking to the right .
1337,Chinese Crested/13.jpg,a standing Chinese Crested dog looking to the right .
1338,Chinese Crested/13.jpg,a brown standing Chinese Crested dog looking to the right .
1339,Chinese Crested/13.jpg,a brown standing Chinese Crested dog looking to the right on the grass .
1340,Chinese Crested/14.jpg,a dog looking to the front .
1341,Chinese Crested/14.jpg,a Chinese Crested dog looking to the front .
1342,Chinese Crested/14.jpg,a white Chinese Crested dog looking to the front .
1343,Chinese Crested/14.jpg,a white Chinese Crested dog looking to the front in the black background .
1344,Chow/1.jpg,a standing dog looking to the front .
1345,Chow/1.jpg,a standing Chow dog looking to the front .
1346,Chow/1.jpg,a yellow standing Chow dog looking to the front .
1347,Chow/1.jpg,a yellow standing Chow dog looking to the front on the grass .
1348,Chow/2.jpg,a standing dog looking to the front .
1349,Chow/2.jpg,a standing Chow dog looking to the front .
1350,Chow/2.jpg,a white standing Chow dog looking to the front .
1351,Chow/2.jpg,a white standing Chow dog looking to the front on the grass .
1352,Chow/3.jpg,a sitting dog looking to the front .
1353,Chow/3.jpg,a sitting Chow dog looking to the front .
1354,Chow/3.jpg,a yellow sitting Chow dog looking to the front .
1355,Chow/3.jpg,a yellow sitting Chow dog looking to the front on the ground .
1356,Chow/4.jpg,a standing dog looking to the front .
1357,Chow/4.jpg,a standing Chow dog looking to the front .
1358,Chow/4.jpg,a yellow standing Chow dog looking to the front .
1359,Chow/4.jpg,a yellow standing Chow dog looking to the front on the ground .
1360,Chow/5.jpg,a dog looking to the left .
1361,Chow/5.jpg,a Chow dog looking to the left .
1362,Chow/5.jpg,a yellow Chow dog looking to the left .
1363,Chow/5.jpg,a yellow Chow dog looking to the left on the grass .
1364,Chow/6.jpg,a dog looking to the front .
1365,Chow/6.jpg,a Chow dog looking to the front .
1366,Chow/6.jpg,a yellow Chow dog looking to the front .
1367,Chow/6.jpg,a yellow Chow dog looking to the front on the grass .
1368,Chow/7.jpg,a dog looking to the front .
1369,Chow/7.jpg,a Chow dog looking to the front .
1370,Chow/7.jpg,a yellow Chow dog looking to the front .
1371,Chow/7.jpg,a yellow Chow dog looking to the front in the blank background .
1372,Chow/8.jpg,a standing dog looking to the front .
1373,Chow/8.jpg,a standing Chow dog looking to the front .
1374,Chow/8.jpg,a yellow standing Chow dog looking to the front .
1375,Chow/8.jpg,a yellow standing Chow dog looking to the front on the ground .
1376,Chow/9.jpg,a dog looking to the front .
1377,Chow/9.jpg,a Chow dog looking to the front .
1378,Chow/9.jpg,a yellow Chow dog looking to the front .
1379,Chow/9.jpg,a yellow Chow dog looking to the front on the grass .
1380,Chow/10.jpg,a standing dog looking to the right .
1381,Chow/10.jpg,a standing Chow dog looking to the right .
1382,Chow/10.jpg,a yellow standing Chow dog looking to the right .
1383,Chow/10.jpg,a yellow standing Chow dog looking to the right on the grass .
1384,Chow/11.jpg,a standing dog looking to the front .
1385,Chow/11.jpg,a standing Chow dog looking to the front .
1386,Chow/11.jpg,a yellow standing Chow dog looking to the front .
1387,Chow/11.jpg,a yellow standing Chow dog looking to the front on the grass .
1388,Chow/12.jpg,a standing dog looking to the front .
1389,Chow/12.jpg,a standing Chow dog looking to the front .
1390,Chow/12.jpg,a yellow standing Chow dog looking to the front .
1391,Chow/12.jpg,a yellow standing Chow dog looking to the front on the ground .
1392,Chow/13.jpg,a walking dog looking to the front .
1393,Chow/13.jpg,a walking Chow dog looking to the front .
1394,Chow/13.jpg,a yellow walking Chow dog looking to the front .
1395,Chow/13.jpg,a yellow walking Chow dog looking to the front on the snow .
1396,Chow/14.jpg,a standing dog looking to the front .
1397,Chow/14.jpg,a standing Chow dog looking to the front .
1398,Chow/14.jpg,a yellow standing Chow dog looking to the front .
1399,Chow/14.jpg,a yellow standing Chow dog looking to the front on the grass .
1400,Clumber/1.jpg,a dog looking to the front .
1401,Clumber/1.jpg,a Clumber dog looking to the front .
1402,Clumber/1.jpg,a yellow Clumber dog looking to the front .
1403,Clumber/1.jpg,a yellow Clumber dog looking to the front in the blank background .
1404,Clumber/2.jpg,a dog looking to the front .
1405,Clumber/2.jpg,a Clumber dog looking to the front .
1406,Clumber/2.jpg,a yellow Clumber dog looking to the front .
1407,Clumber/2.jpg,a yellow Clumber dog looking to the front in the blank background .
1408,Clumber/3.jpg,a dog looking to the front .
1409,Clumber/3.jpg,a Clumber dog looking to the front .
1410,Clumber/3.jpg,a yellow Clumber dog looking to the front .
1411,Clumber/3.jpg,a yellow Clumber dog looking to the front in the black background .
1412,Clumber/4.jpg,a sitting dog looking to the front .
1413,Clumber/4.jpg,a sitting Clumber dog looking to the front .
1414,Clumber/4.jpg,a white sitting Clumber dog looking to the front .
1415,Clumber/4.jpg,a white sitting Clumber dog looking to the front on the grass .
1416,Clumber/5.jpg,a standing dog looking to the front .
1417,Clumber/5.jpg,a standing Clumber dog looking to the front .
1418,Clumber/5.jpg,a white standing Clumber dog looking to the front .
1419,Clumber/5.jpg,a white standing Clumber dog looking to the front on the grass .
1420,Clumber/6.jpg,a sitting dog looking to the front .
1421,Clumber/6.jpg,a sitting Clumber dog looking to the front .
1422,Clumber/6.jpg,a white sitting Clumber dog looking to the front .
1423,Clumber/6.jpg,a white sitting Clumber dog looking to the front on the ground .
1424,Clumber/7.jpg,a sitting dog looking to the front .
1425,Clumber/7.jpg,a sitting Clumber dog looking to the front .
1426,Clumber/7.jpg,a white sitting Clumber dog looking to the front .
1427,Clumber/7.jpg,a white sitting Clumber dog looking to the front on the grass .
1428,Clumber/8.jpg,a sitting dog looking to the front .
1429,Clumber/8.jpg,a sitting Clumber dog looking to the front .
1430,Clumber/8.jpg,a white sitting Clumber dog looking to the front .
1431,Clumber/8.jpg,a white sitting Clumber dog looking to the front on the ground .
1432,Clumber/9.jpg,a standing dog looking to the front .
1433,Clumber/9.jpg,a standing Clumber dog looking to the front .
1434,Clumber/9.jpg,a white standing Clumber dog looking to the front .
1435,Clumber/9.jpg,a white standing Clumber dog looking to the front on the grass .
1436,Clumber/10.jpg,a dog looking to the right .
1437,Clumber/10.jpg,a Clumber dog looking to the right .
1438,Clumber/10.jpg,a white Clumber dog looking to the right .
1439,Clumber/10.jpg,a white Clumber dog looking to the right in the black background .
1440,Clumber/11.jpg,a sitting dog looking to the right .
1441,Clumber/11.jpg,a sitting Clumber dog looking to the right .
1442,Clumber/11.jpg,a white sitting Clumber dog looking to the right .
1443,Clumber/11.jpg,a white sitting Clumber dog looking to the right on the grass .
1444,Clumber/12.jpg,a sitting dog looking to the left .
1445,Clumber/12.jpg,a sitting Clumber dog looking to the left .
1446,Clumber/12.jpg,a white sitting Clumber dog looking to the left .
1447,Clumber/12.jpg,a white sitting Clumber dog looking to the left on the ground .
1448,Clumber/13.jpg,a lying dog looking to the right .
1449,Clumber/13.jpg,a lying Clumber dog looking to the right .
1450,Clumber/13.jpg,a white lying Clumber dog looking to the right .
1451,Clumber/13.jpg,a white lying Clumber dog looking to the right on the floor .
1452,Clumber/14.jpg,a standing dog looking to the right .
1453,Clumber/14.jpg,a standing Clumber dog looking to the right .
1454,Clumber/14.jpg,a white standing Clumber dog looking to the right .
1455,Clumber/14.jpg,a white standing Clumber dog looking to the right in the blank background .
1456,Cockapoo/1.jpg,a sitting dog looking to the front .
1457,Cockapoo/1.jpg,a sitting Cockapoo dog looking to the front .
1458,Cockapoo/1.jpg,a yellow sitting Cockapoo dog looking to the front .
1459,Cockapoo/1.jpg,a yellow sitting Cockapoo dog looking to the front in the blank background .
1460,Cockapoo/2.jpg,a walking dog looking to the left .
1461,Cockapoo/2.jpg,a walking Cockapoo dog looking to the left .
1462,Cockapoo/2.jpg,a brown walking Cockapoo dog looking to the left .
1463,Cockapoo/2.jpg,a brown walking Cockapoo dog looking to the left on the grass .
1464,Cockapoo/3.jpg,a sitting dog looking to the front .
1465,Cockapoo/3.jpg,a sitting Cockapoo dog looking to the front .
1466,Cockapoo/3.jpg,a yellow sitting Cockapoo dog looking to the front .
1467,Cockapoo/3.jpg,a yellow sitting Cockapoo dog looking to the front in the blank background .
1468,Cockapoo/4.jpg,a sitting dog looking to the right .
1469,Cockapoo/4.jpg,a sitting Cockapoo dog looking to the right .
1470,Cockapoo/4.jpg,a yellow sitting Cockapoo dog looking to the right .
1471,Cockapoo/4.jpg,a yellow sitting Cockapoo dog looking to the right on the grass .
1472,Cockapoo/5.jpg,a sitting dog looking to the front .
1473,Cockapoo/5.jpg,a sitting Cockapoo dog looking to the front .
1474,Cockapoo/5.jpg,a yellow sitting Cockapoo dog looking to the front .
1475,Cockapoo/5.jpg,a yellow sitting Cockapoo dog looking to the front on the ground .
1476,Cockapoo/6.jpg,a sitting dog looking to the front .
1477,Cockapoo/6.jpg,a sitting Cockapoo dog looking to the front .
1478,Cockapoo/6.jpg,a brown sitting Cockapoo dog looking to the front .
1479,Cockapoo/6.jpg,a brown sitting Cockapoo dog looking to the front on the grass .
1480,Cockapoo/7.jpg,a walking dog looking to the right .
1481,Cockapoo/7.jpg,a walking Cockapoo dog looking to the right .
1482,Cockapoo/7.jpg,a white walking Cockapoo dog looking to the right .
1483,Cockapoo/7.jpg,a white walking Cockapoo dog looking to the right on the ground .
1484,Cockapoo/8.jpg,a walking dog looking to the front .
1485,Cockapoo/8.jpg,a walking Cockapoo dog looking to the front .
1486,Cockapoo/8.jpg,a brown walking Cockapoo dog looking to the front .
1487,Cockapoo/8.jpg,a brown walking Cockapoo dog looking to the front on the grass .
1488,Cockapoo/9.jpg,a sitting dog looking to the front .
1489,Cockapoo/9.jpg,a sitting Cockapoo dog looking to the front .
1490,Cockapoo/9.jpg,a yellow sitting Cockapoo dog looking to the front .
1491,Cockapoo/9.jpg,a yellow sitting Cockapoo dog looking to the front in the blank background .
1492,Cockapoo/10.jpg,a sitting dog looking to the front .
1493,Cockapoo/10.jpg,a sitting Cockapoo dog looking to the front .
1494,Cockapoo/10.jpg,a yellow sitting Cockapoo dog looking to the front .
1495,Cockapoo/10.jpg,a yellow sitting Cockapoo dog looking to the front on the ground .
1496,Cockapoo/11.jpg,a sitting dog looking to the front .
1497,Cockapoo/11.jpg,a sitting Cockapoo dog looking to the front .
1498,Cockapoo/11.jpg,a yellow sitting Cockapoo dog looking to the front .
1499,Cockapoo/11.jpg,a yellow sitting Cockapoo dog looking to the front on the ground .
1500,Cockapoo/12.jpg,a sitting dog looking to the front .
1501,Cockapoo/12.jpg,a sitting Cockapoo dog looking to the front .
1502,Cockapoo/12.jpg,a yellow sitting Cockapoo dog looking to the front .
1503,Cockapoo/12.jpg,a yellow sitting Cockapoo dog looking to the front in the blank background .
1504,Cockapoo/13.jpg,a sitting dog looking to the front .
1505,Cockapoo/13.jpg,a sitting Cockapoo dog looking to the front .
1506,Cockapoo/13.jpg,a yellow sitting Cockapoo dog looking to the front .
1507,Cockapoo/13.jpg,a yellow sitting Cockapoo dog looking to the front in the blank background .
1508,Cockapoo/14.jpg,a sitting dog looking to the front .
1509,Cockapoo/14.jpg,a sitting Cockapoo dog looking to the front .
1510,Cockapoo/14.jpg,a yellow sitting Cockapoo dog looking to the front .
1511,Cockapoo/14.jpg,a yellow sitting Cockapoo dog looking to the front in the blank background .
1512,Cocker/1.jpg,a standing dog looking to the front .
1513,Cocker/1.jpg,a standing Cocker dog looking to the front .
1514,Cocker/1.jpg,a brown sitting Cocker dog looking to the front .
1515,Cocker/1.jpg,a brown sitting Cocker dog looking to the front on the grass .
1516,Cocker/2.jpg,a sitting dog looking to the left .
1517,Cocker/2.jpg,a sitting Cocker dog looking to the left .
1518,Cocker/2.jpg,a brown sitting Cocker dog looking to the left .
1519,Cocker/2.jpg,a brown sitting Cocker dog looking to the left on the ground .
1520,Cocker/3.jpg,a standing dog looking to the front .
1521,Cocker/3.jpg,a standing Cocker dog looking to the front .
1522,Cocker/3.jpg,a brown standing Cocker dog looking to the front .
1523,Cocker/3.jpg,a brown standing Cocker dog looking to the front on the ground .
1524,Cocker/4.jpg,a dog looking to the front .
1525,Cocker/4.jpg,a Cocker dog looking to the front .
1526,Cocker/4.jpg,a yellow Cocker dog looking to the front .
1527,Cocker/4.jpg,a yellow Cocker dog looking to the front on the grass .
1528,Cocker/5.jpg,a dog looking to the front .
1529,Cocker/5.jpg,a Cocker dog looking to the front .
1530,Cocker/5.jpg,a yellow Cocker dog looking to the front .
1531,Cocker/5.jpg,a yellow Cocker dog looking to the front in the blank background .
1532,Cocker/6.jpg,a sitting dog looking to the front .
1533,Cocker/6.jpg,a sitting Cocker dog looking to the front .
1534,Cocker/6.jpg,a brown sitting Cocker dog looking to the front .
1535,Cocker/6.jpg,a brown sitting Cocker dog looking to the front on the ground .
1536,Cocker/7.jpg,a standing dog looking to the left .
1537,Cocker/7.jpg,a standing Cocker dog looking to the left .
1538,Cocker/7.jpg,a yellow standing Cocker dog looking to the left .
1539,Cocker/7.jpg,a yellow standing Cocker dog looking to the left on the ground .
1540,Cocker/8.jpg,a standing dog looking to the right .
1541,Cocker/8.jpg,a standing Cocker dog looking to the right .
1542,Cocker/8.jpg,a brown standing Cocker dog looking to the right .
1543,Cocker/8.jpg,a brown standing Cocker dog looking to the right on the ground .
1544,Cocker/9.jpg,a standing dog looking to the front .
1545,Cocker/9.jpg,a standing Cocker dog looking to the front .
1546,Cocker/9.jpg,a brown standing Cocker dog looking to the front .
